from,to,cost
160,208,45.2
160,209,45.3
160,210,23.0
160,211,20.1
160,212,24.9
160,213,22.4
160,214,26.6
160,215,19.5
160,216,7.7
160,217,10.6
160,218,3.1
160,219,12.9
160,220,32.4
160,221,19.0
160,222,19.8
160,223,16.4
160,224,42.3
160,225,24.2
160,226,23.8
160,227,46.6
160,228,26.4
160,229,21.9
160,230,47.7
160,231,15.3
160,232,7.9
160,233,40.3
160,234,38.7
160,235,15.7
160,236,26.1
160,237,7.4
160,238,26.6
160,239,42.2
160,240,38.1
160,241,36.1
160,242,19.5
160,243,6.2
160,244,8.2
160,245,38.0
160,246,38.1
160,247,45.8
161,0,10.5
161,1,32.4
161,2,8.4
161,3,28.9
161,4,34.4
161,5,24.8
161,6,19.2
161,7,19.3
161,8,12.0
161,9,38.2
161,10,8.6
161,11,10.1
161,12,26.6
161,13,25.7
161,14,14.1
161,15,35.4
161,16,22.2
161,17,1.9
161,18,31.3
161,19,9.0
161,20,13.6
161,21,25.5
161,22,35.6
161,23,9.3
161,24,6.2
161,25,38.8
161,26,8.9
161,27,31.3
161,28,29.4
161,29,36.7
161,30,19.3
161,31,46.2
161,32,21.5
161,33,4.9
161,34,21.4
161,35,12.0
161,36,19.9
161,37,24.6
161,38,10.7
161,39,20.2
161,40,22.9
161,41,26.1
161,42,17.6
161,43,18.3
161,44,10.2
161,45,23.5
161,46,18.6
161,47,21.0
161,48,6.5
161,49,44.2
161,50,8.2
161,51,14.2
161,52,15.5
161,53,3.3
161,54,13.1
161,55,33.4
161,56,33.5
161,57,27.6
161,58,26.6
161,59,28.7
161,60,44.9
161,61,16.9
161,62,17.9
161,63,9.3
161,64,21.4
161,65,7.2
161,66,17.3
161,67,17.8
161,68,15.2
161,69,35.9
161,70,11.8
161,71,18.5
161,72,10.0
161,73,10.1
161,74,11.8
161,75,19.9
161,76,24.5
161,77,24.4
161,78,27.9
161,79,46.8
161,80,19.7
161,81,25.4
161,82,17.1
161,83,41.5
161,84,29.0
161,85,27.8
161,86,21.4
161,87,34.9
161,88,14.1
161,89,28.9
161,90,12.9
161,91,9.6
161,92,15.8
161,93,4.6
161,94,43.4
161,95,2.0
161,96,6.3
161,97,8.9
161,98,45.0
161,99,26.1
161,100,29.6
161,101,27.4
161,102,30.9
161,103,16.2
161,104,21.9
161,105,14.1
161,106,21.3
161,107,11.9
161,108,11.2
161,109,31.3
161,110,19.3
161,111,27.4
161,112,8.3
161,113,9.5
161,114,17.2
161,115,24.7
161,116,38.4
161,117,35.8
161,118,32.5
161,119,21.0
161,120,13.5
161,121,35.7
161,122,28.7
161,123,41.7
161,124,22.0
161,125,5.9
161,126,30.5
161,127,38.6
161,128,7.4
161,129,15.3
161,130,26.3
161,131,27.6
161,132,32.5
161,133,17.5
161,134,27.0
161,135,31.4
161,136,13.1
161,137,32.6
161,138,8.8
161,139,11.9
161,140,34.7
161,141,15.0
161,142,12.2
161,143,10.2
161,144,27.7
161,145,8.2
161,146,27.4
161,147,6.1
161,148,8.3
161,149,22.9
161,150,10.8
161,151,19.1
161,152,26.9
161,153,15.0
161,154,15.0
161,155,40.1
161,156,43.5
161,157,16.7
161,158,20.2
161,159,9.1
161,160,21.0
161,161,0.0
161,162,19.0
161,163,27.5
161,164,17.4
161,165,9.5
161,166,11.0
161,167,32.6
161,168,16.4
161,169,24.1
161,170,9.9
161,171,6.2
161,172,44.1
161,173,14.2
161,174,18.9
161,175,17.2
161,176,19.0
161,177,32.5
161,178,16.3
161,179,16.8
161,180,7.7
161,181,13.9
161,182,22.2
161,183,40.9
161,184,14.7
161,185,35.9
161,186,18.0
161,187,10.0
161,188,14.2
161,189,26.4
161,190,15.2
161,191,26.4
161,192,9.4
161,193,6.1
161,194,27.8
161,195,36.7
161,196,28.8
161,197,12.0
161,198,27.4
161,199,23.7
161,200,47.3
161,201,21.3
161,202,20.3
161,203,30.5
161,204,20.7
161,205,11.2
161,206,46.7
161,207,33.1
161,208,38.7
161,209,38.8
161,210,29.6
161,211,7.7
161,212,14.9
161,213,28.7
161,214,16.6
161,215,7.1
161,216,9.5
161,217,11.9
161,218,19.0
161,219,23.2
161,220,22.5
161,221,9.0
161,222,9.9
161,223,4.0
161,224,35.8
161,225,14.3
161,226,11.3
161,227,40.1
161,228,19.1
161,229,9.5
161,230,41.2
161,231,5.3
161,232,21.6
161,233,33.0
161,234,31.4
161,235,26.0
161,236,19.6
161,237,18.8
161,238,14.1
161,239,46.8
161,240,31.6
161,241,26.1
161,242,22.3
161,243,17.6
161,244,17.0
161,245,28.0
161,246,42.7
161,247,33.3
162,0,9.3
162,1,38.6
162,2,21.2
162,3,12.7
162,4,40.6
162,5,31.1
162,6,20.6
162,7,3.2
162,8,12.9
162,9,39.7
162,10,21.4
162,11,10.9
162,12,32.8
162,13,27.2
162,14,13.4
162,15,36.9
162,16,23.7
162,17,14.7
162,18,12.4
162,19,7.8
162,20,5.8
162,21,9.3
162,22,37.1
162,23,15.6
162,24,19.0
162,25,40.3
162,26,15.1
162,27,32.8
162,28,30.8
162,29,38.1
162,30,20.8
162,31,35.8
162,32,27.7
162,33,17.7
162,34,22.9
162,35,11.9
162,36,6.2
162,37,8.5
162,38,23.5
162,39,16.0
162,40,18.9
162,41,32.3
162,42,1.4
162,43,2.1
162,44,20.1
162,45,24.9
162,46,2.5
162,47,18.9
162,48,21.2
162,49,33.7
162,50,11.1
162,51,9.7
162,52,28.3
162,53,16.1
162,54,8.1
162,55,39.7
162,56,34.9
162,57,12.4
162,58,32.9
162,59,34.9
162,60,34.4
162,61,29.7
162,62,1.7
162,63,22.2
162,64,22.9
162,65,20.0
162,66,17.4
162,67,6.7
162,68,15.3
162,69,20.7
162,70,17.2
162,71,2.4
162,72,11.9
162,73,6.8
162,74,17.2
162,75,3.8
162,76,8.4
162,77,25.9
162,78,34.1
162,79,36.3
162,80,15.5
162,81,26.9
162,82,12.8
162,83,31.1
162,84,30.5
162,85,34.1
162,86,5.2
162,87,36.4
162,88,26.9
162,89,12.7
162,90,25.7
162,91,19.5
162,92,11.5
162,93,19.3
162,94,32.9
162,95,14.8
162,96,19.1
162,97,7.9
162,98,34.5
162,99,32.3
162,100,13.5
162,101,28.9
162,102,37.1
162,103,12.0
162,104,37.5
162,105,4.6
162,106,5.1
162,107,24.7
162,108,24.0
162,109,32.7
162,110,3.2
162,111,16.6
162,112,15.8
162,113,15.7
162,114,1.0
162,115,8.5
162,116,39.8
162,117,25.3
162,118,38.7
162,119,19.6
162,120,26.3
162,121,20.5
162,122,34.9
162,123,31.2
162,124,37.4
162,125,20.6
162,126,32.0
162,127,40.1
162,128,18.1
162,129,28.1
162,130,15.8
162,131,33.9
162,132,38.7
162,133,1.3
162,134,10.8
162,135,32.9
162,136,3.7
162,137,34.1
162,138,10.7
162,139,18.1
162,140,36.1
162,141,10.8
162,142,4.6
162,143,6.9
162,144,33.9
162,145,11.1
162,146,12.6
162,147,11.5
162,148,15.8
162,149,14.3
162,150,23.6
162,151,14.9
162,152,10.8
162,153,10.8
162,154,15.1
162,155,41.5
162,156,33.0
162,157,29.5
162,158,4.0
162,159,15.8
162,160,7.2
162,161,12.8
162,162,0.0
162,163,29.0
162,164,4.2
162,165,22.3
162,166,5.9
162,167,22.1
162,168,12.2
162,169,8.0
162,170,8.7
162,171,19.0
162,172,33.6
162,173,27.0
162,174,5.1
162,175,1.0
162,176,20.5
162,177,38.8
162,178,29.1
162,179,12.6
162,180,19.2
162,181,20.2
162,182,6.6
162,183,42.4
162,184,27.5
162,185,37.4
162,186,2.9
162,187,10.8
162,188,4.9
162,189,15.9
162,190,28.0
162,191,27.8
162,192,22.2
162,193,12.4
162,194,34.0
162,195,38.2
162,196,30.2
162,197,12.0
162,198,28.9
162,199,39.0
162,200,36.8
162,201,27.6
162,202,16.7
162,203,36.7
162,204,6.9
162,205,17.4
162,206,36.2
162,207,34.6
162,208,40.2
162,209,40.3
162,210,17.2
162,211,13.9
162,212,27.7
162,213,16.6
162,214,29.4
162,215,13.3
162,216,14.9
162,217,17.8
162,218,5.2
162,219,7.0
162,220,41.1
162,221,21.8
162,222,22.7
162,223,16.8
162,224,37.3
162,225,27.1
162,226,17.5
162,227,41.5
162,228,20.6
162,229,15.7
162,230,42.7
162,231,18.1
162,232,4.4
162,233,34.4
162,234,32.9
162,235,9.8
162,236,19.7
162,237,14.6
162,238,20.3
162,239,36.4
162,240,33.0
162,241,38.9
162,242,13.6
162,243,13.4
162,244,0.9
162,245,40.8
162,246,32.2
162,247,39.6
163,0,15.6
163,1,27.7
163,2,27.4
163,3,23.0
163,4,29.7
163,5,27.2
163,6,6.3
163,7,23.1
163,8,19.0
163,9,15.2
163,10,27.6
163,11,17.1
163,12,20.5
163,13,15.1
163,14,35.8
163,15,15.1
163,16,1.6
163,17,20.9
163,18,20.5
163,19,16.1
163,20,20.7
163,21,17.4
163,22,12.4
163,23,14.8
163,24,25.2
163,25,19.2
163,26,21.3
163,27,11.0
163,28,9.1
163,29,13.7
163,30,6.1
163,31,35.4
163,32,25.1
163,33,24.0
163,34,10.8
163,35,34.3
163,36,28.5
163,37,18.1
163,38,29.8
163,39,38.3
163,40,12.1
163,41,23.2
163,42,24.1
163,43,24.8
163,44,29.2
163,45,3.2
163,46,26.0
163,47,7.8
163,48,25.5
163,49,33.4
163,50,15.0
163,51,32.1
163,52,34.6
163,53,22.4
163,54,20.2
163,55,28.7
163,56,22.9
163,57,16.8
163,58,22.0
163,59,24.0
163,60,34.1
163,61,35.9
163,62,24.1
163,63,28.4
163,64,10.8
163,65,26.3
163,66,6.1
163,67,29.1
163,68,8.5
163,69,25.1
163,70,30.8
163,71,24.8
163,72,18.1
163,73,17.1
163,74,30.9
163,75,26.4
163,76,16.6
163,77,4.1
163,78,20.1
163,79,36.0
163,80,37.9
163,81,14.9
163,82,35.2
163,83,30.7
163,84,1.5
163,85,18.9
163,86,22.5
163,87,11.9
163,88,33.1
163,89,21.6
163,90,31.9
163,91,28.6
163,92,33.9
163,93,23.6
163,94,32.6
163,95,21.0
163,96,25.4
163,97,16.0
163,98,34.2
163,99,20.1
163,100,19.2
163,101,7.1
163,102,26.2
163,103,34.3
163,104,27.8
163,105,21.2
163,106,21.4
163,107,30.9
163,108,30.2
163,109,10.9
163,110,23.4
163,111,16.6
163,112,27.3
163,113,38.1
163,114,24.6
163,115,18.1
163,116,18.9
163,117,25.0
163,118,27.8
163,119,7.8
163,120,32.5
163,121,24.9
163,122,24.0
163,123,30.9
163,124,27.7
163,125,24.9
163,126,10.2
163,127,18.3
163,128,24.3
163,129,34.4
163,130,15.5
163,131,21.5
163,132,27.8
163,133,23.7
163,134,16.1
163,135,11.1
163,136,20.2
163,137,22.0
163,138,16.9
163,139,24.4
163,140,12.1
163,141,33.2
163,142,19.3
163,143,17.2
163,144,24.3
163,145,17.3
163,146,16.6
163,147,13.1
163,148,27.3
163,149,12.1
163,150,29.8
163,151,37.2
163,152,16.1
163,153,33.2
163,154,8.4
163,155,20.5
163,156,32.7
163,157,35.7
163,158,21.3
163,159,28.1
163,160,29.6
163,161,19.0
163,162,26.4
163,163,0.0
163,164,24.5
163,165,28.5
163,166,18.0
163,167,21.8
163,168,34.6
163,169,25.2
163,170,15.0
163,171,25.2
163,172,33.3
163,173,33.2
163,174,27.5
163,175,24.6
163,176,4.5
163,177,27.9
163,178,35.4
163,179,35.0
163,180,26.7
163,181,12.1
163,182,28.9
163,183,21.3
163,184,33.8
163,185,13.1
163,186,25.2
163,187,16.9
163,188,21.3
163,189,15.6
163,190,34.2
163,191,6.1
163,192,28.4
163,193,18.6
163,194,24.4
163,195,13.9
163,196,18.2
163,197,34.4
163,198,7.1
163,199,29.4
163,200,36.5
163,201,25.2
163,202,9.5
163,203,25.8
163,204,29.3
163,205,12.5
163,206,35.9
163,207,12.8
163,208,19.2
163,209,19.2
163,210,18.8
163,211,20.1
163,212,34.0
163,213,17.9
163,214,35.7
163,215,19.5
163,216,37.3
163,217,31.0
163,218,27.6
163,219,24.3
163,220,31.5
163,221,28.1
163,222,28.9
163,223,23.0
163,224,13.0
163,225,33.3
163,226,12.3
163,227,20.5
163,228,4.6
163,229,14.6
163,230,21.6
163,231,24.4
163,232,26.8
163,233,12.6
163,234,11.1
163,235,17.1
163,236,8.8
163,237,37.0
163,238,12.3
163,239,36.0
163,240,21.0
163,241,36.5
163,242,11.5
163,243,35.8
163,244,24.5
163,245,34.8
163,246,31.9
163,247,28.7
164,0,13.7
164,1,42.9
164,2,23.3
164,3,16.5
164,4,44.9
164,5,35.4
164,6,23.6
164,7,7.0
164,8,17.2
164,9,42.7
164,10,23.5
164,11,15.2
164,12,37.2
164,13,30.1
164,14,11.2
164,15,40.7
164,16,27.5
164,17,19.6
164,18,16.2
164,19,12.2
164,20,10.1
164,21,13.1
164,22,40.1
164,23,19.9
164,24,21.2
164,25,43.2
164,26,19.4
164,27,36.6
164,28,34.6
164,29,41.1
164,30,23.8
164,31,39.5
164,32,32.1
164,33,22.3
164,34,25.9
164,35,9.6
164,36,3.9
164,37,12.3
164,38,25.7
164,39,13.7
164,40,22.7
164,41,36.6
164,42,5.4
164,43,5.9
164,44,17.8
164,45,28.7
164,46,6.8
164,47,22.7
164,48,18.9
164,49,37.5
164,50,15.4
164,51,7.5
164,52,30.5
164,53,22.4
164,54,12.4
164,55,44.0
164,56,37.9
164,57,16.2
164,58,37.2
164,59,39.2
164,60,38.2
164,61,31.8
164,62,4.8
164,63,24.3
164,64,25.8
164,65,22.2
164,66,21.8
164,67,4.4
164,68,19.6
164,69,24.5
164,70,15.0
164,71,5.5
164,72,16.2
164,73,11.1
164,74,14.9
164,75,3.9
164,76,12.2
164,77,29.7
164,78,38.4
164,79,40.1
164,80,13.2
164,81,29.9
164,82,10.6
164,83,34.8
164,84,34.3
164,85,38.4
164,86,9.0
164,87,39.4
164,88,29.0
164,89,16.5
164,90,27.8
164,91,17.2
164,92,9.3
164,93,17.1
164,94,36.7
164,95,19.5
164,96,21.3
164,97,12.2
164,98,38.3
164,99,36.7
164,100,17.3
164,101,32.7
164,102,41.5
164,103,9.7
164,104,36.8
164,105,8.9
164,106,8.9
164,107,26.8
164,108,19.1
164,109,36.5
164,110,6.9
164,111,20.4
164,112,13.6
164,113,13.5
164,114,5.2
164,115,12.3
164,116,42.8
164,117,29.1
164,118,43.1
164,119,23.4
164,120,28.4
164,121,24.3
164,122,39.2
164,123,35.0
164,124,36.9
164,125,18.4
164,126,35.8
164,127,43.9
164,128,24.8
164,129,30.3
164,130,19.6
164,131,38.2
164,132,43.0
164,133,5.3
164,134,14.6
164,135,36.7
164,136,8.1
164,137,37.0
164,138,15.0
164,139,22.5
164,140,39.1
164,141,8.5
164,142,8.9
164,143,11.2
164,144,38.3
164,145,15.4
164,146,16.4
164,147,15.8
164,148,13.5
164,149,18.1
164,150,25.7
164,151,12.6
164,152,14.6
164,153,8.5
164,154,19.5
164,155,44.5
164,156,36.8
164,157,31.6
164,158,7.8
164,159,13.6
164,160,4.9
164,161,17.1
164,162,7.3
164,163,32.7
164,164,0.0
164,165,17.3
164,166,10.2
164,167,25.9
164,168,9.9
164,169,11.8
164,170,13.0
164,171,21.1
164,172,37.4
164,173,29.1
164,174,2.9
164,175,6.2
164,176,24.3
164,177,43.1
164,178,31.2
164,179,10.3
164,180,16.9
164,181,24.5
164,182,4.3
164,183,45.4
164,184,29.6
164,185,40.4
164,186,0.6
164,187,15.1
164,188,9.2
164,189,19.7
164,190,30.1
164,191,31.6
164,192,19.2
164,193,16.7
164,194,38.4
164,195,41.2
164,196,33.2
164,197,9.8
164,198,32.7
164,199,38.6
164,200,40.6
164,201,31.9
164,202,20.5
164,203,41.1
164,204,4.6
164,205,21.7
164,206,40.0
164,207,38.4
164,208,43.1
164,209,43.2
164,210,21.0
164,211,18.2
164,212,29.9
164,213,20.3
164,214,31.6
164,215,17.6
164,216,12.6
164,217,15.6
164,218,3.0
164,219,10.8
164,220,37.4
164,221,24.0
164,222,24.8
164,223,21.4
164,224,40.2
164,225,29.2
164,226,21.9
164,227,44.5
164,228,24.4
164,229,20.0
164,230,45.6
164,231,20.3
164,232,4.2
164,233,38.2
164,234,36.7
164,235,13.6
164,236,24.0
164,237,12.4
164,238,24.7
164,239,40.1
164,240,36.0
164,241,41.0
164,242,17.4
164,243,11.2
164,244,6.1
164,245,42.9
164,246,36.0
164,247,43.9
165,0,16.0
165,1,37.8
165,2,1.1
165,3,30.0
165,4,39.8
165,5,30.3
165,6,24.6
165,7,20.5
165,8,17.5
165,9,43.6
165,10,1.3
165,11,15.5
165,12,32.0
165,13,31.1
165,14,9.7
165,15,40.8
165,16,27.6
165,17,7.6
165,18,29.7
165,19,14.4
165,20,19.0
165,21,26.6
165,22,41.0
165,23,14.8
165,24,3.4
165,25,44.2
165,26,14.3
165,27,36.7
165,28,34.8
165,29,42.1
165,30,24.8
165,31,51.7
165,32,26.9
165,33,10.4
165,34,26.8
165,35,7.6
165,36,15.5
165,37,25.8
165,38,3.5
165,39,15.7
165,40,28.3
165,41,31.5
165,42,18.9
165,43,19.4
165,44,0.7
165,45,28.9
165,46,20.3
165,47,26.4
165,48,4.3
165,49,49.6
165,50,13.6
165,51,9.8
165,52,18.5
165,53,9.1
165,54,18.5
165,55,38.8
165,56,38.9
165,57,29.7
165,58,32.1
165,59,34.1
165,60,50.3
165,61,19.9
165,62,18.3
165,63,6.1
165,64,26.8
165,65,10.2
165,66,22.7
165,67,13.4
165,68,20.6
165,69,38.0
165,70,2.3
165,71,19.0
165,72,15.4
165,73,15.5
165,74,2.3
165,75,18.8
165,76,25.7
165,77,29.9
165,78,33.3
165,79,52.2
165,80,15.3
165,81,30.9
165,82,12.6
165,83,47.0
165,84,34.4
165,85,33.3
165,86,22.5
165,87,40.4
165,88,17.0
165,89,30.0
165,90,15.9
165,91,0.1
165,92,11.3
165,93,7.2
165,94,48.8
165,95,7.5
165,96,3.2
165,97,14.4
165,98,50.4
165,99,31.5
165,100,30.8
165,101,32.9
165,102,36.3
165,103,11.7
165,104,24.9
165,105,19.5
165,106,22.4
165,107,14.9
165,108,1.7
165,109,36.7
165,110,20.5
165,111,32.8
165,112,3.8
165,113,5.0
165,114,18.8
165,115,25.8
165,116,43.8
165,117,41.2
165,118,37.9
165,119,26.4
165,120,16.5
165,121,37.8
165,122,34.1
165,123,47.1
165,124,25.0
165,125,8.5
165,126,35.9
165,127,44.1
165,128,12.8
165,129,8.1
165,130,31.7
165,131,33.0
165,132,37.9
165,133,18.8
165,134,28.1
165,135,36.9
165,136,18.5
165,137,38.0
165,138,14.2
165,139,17.3
165,140,40.1
165,141,10.6
165,142,17.6
165,143,15.6
165,144,33.1
165,145,13.6
165,146,29.9
165,147,11.6
165,148,3.8
165,149,28.3
165,150,3.5
165,151,14.7
165,152,28.1
165,153,10.6
165,154,20.4
165,155,45.5
165,156,48.9
165,157,19.7
165,158,21.3
165,159,4.7
165,160,16.6
165,161,16.3
165,162,20.8
165,163,32.9
165,164,22.8
165,165,0.0
165,166,16.4
165,167,38.0
165,168,12.0
165,169,25.3
165,170,15.3
165,171,9.2
165,172,49.5
165,173,17.1
165,174,14.4
165,175,19.7
165,176,24.4
165,177,38.0
165,178,19.3
165,179,12.4
165,180,5.5
165,181,19.4
165,182,17.8
165,183,46.3
165,184,17.7
165,185,41.4
165,186,23.4
165,187,15.4
165,188,19.6
165,189,31.8
165,190,7.9
165,191,31.8
165,192,2.1
165,193,11.6
165,194,33.2
165,195,42.2
165,196,34.2
165,197,7.5
165,198,32.9
165,199,26.7
165,200,52.7
165,201,26.8
165,202,25.7
165,203,35.9
165,204,16.3
165,205,16.6
165,206,52.1
165,207,38.5
165,208,44.1
165,209,44.2
165,210,35.0
165,211,13.1
165,212,17.9
165,213,33.9
165,214,19.6
165,215,12.5
165,216,4.7
165,217,2.5
165,218,14.6
165,219,24.3
165,220,25.5
165,221,12.0
165,222,12.8
165,223,9.4
165,224,41.2
165,225,17.2
165,226,16.7
165,227,45.5
165,228,24.6
165,229,14.9
165,230,46.6
165,231,8.3
165,232,17.3
165,233,38.4
165,234,36.8
165,235,27.1
165,236,25.0
165,237,14.4
165,238,19.5
165,239,52.3
165,240,37.0
165,241,29.1
165,242,27.7
165,243,13.2
165,244,22.4
165,245,31.0
165,246,48.2
165,247,38.8
166,0,3.7
166,1,33.0
166,2,15.5
166,3,17.9
166,4,34.9
166,5,25.4
166,6,13.6
166,7,8.4
166,8,4.7
166,9,32.7
166,10,15.7
166,11,2.7
166,12,27.2
166,13,20.1
166,14,17.6
166,15,29.9
166,16,16.7
166,17,9.0
166,18,17.6
166,19,2.2
166,20,2.6
166,21,14.5
166,22,30.1
166,23,9.9
166,24,13.3
166,25,33.2
166,26,9.4
166,27,25.8
166,28,23.8
166,29,31.1
166,30,13.8
166,31,40.9
166,32,22.1
166,33,12.1
166,34,15.9
166,35,16.1
166,36,10.3
166,37,13.7
166,38,17.9
166,39,20.1
166,40,17.3
166,41,26.6
166,42,6.6
166,43,7.3
166,44,17.3
166,45,17.9
166,46,7.7
166,47,15.4
166,48,13.6
166,49,38.9
166,50,5.4
166,51,13.9
166,52,22.7
166,53,10.5
166,54,2.2
166,55,34.0
166,56,27.9
166,57,17.6
166,58,27.2
166,59,29.2
166,60,39.6
166,61,24.0
166,62,6.9
166,63,16.5
166,64,15.8
166,65,14.4
166,66,11.8
166,67,10.9
166,68,9.6
166,69,25.9
166,70,18.9
166,71,7.6
166,72,6.2
166,73,1.1
166,74,19.0
166,75,8.9
166,76,13.6
166,77,18.9
166,78,28.4
166,79,41.5
166,80,19.6
166,81,19.9
166,82,17.0
166,83,36.2
166,84,23.5
166,85,28.4
166,86,10.4
166,87,29.4
166,88,21.2
166,89,17.9
166,90,20.0
166,91,16.7
166,92,15.7
166,93,11.7
166,94,38.1
166,95,9.1
166,96,13.5
166,97,2.3
166,98,39.7
166,99,26.7
166,100,18.7
166,101,21.9
166,102,31.5
166,103,16.1
166,104,31.8
166,105,3.2
166,106,10.3
166,107,19.0
166,108,18.3
166,109,25.7
166,110,8.3
166,111,21.8
166,112,15.4
166,113,19.9
166,114,6.2
166,115,13.7
166,116,32.8
166,117,30.5
166,118,33.1
166,119,15.4
166,120,20.6
166,121,25.7
166,122,29.2
166,123,36.4
166,124,31.7
166,125,13.0
166,126,25.0
166,127,33.1
166,128,12.4
166,129,22.5
166,130,21.0
166,131,28.2
166,132,33.1
166,133,6.5
166,134,16.0
166,135,25.9
166,136,2.2
166,137,27.0
166,138,5.0
166,139,12.5
166,140,29.1
166,141,14.9
166,142,1.3
166,143,1.2
166,144,28.3
166,145,5.4
166,146,17.8
166,147,5.8
166,148,15.4
166,149,17.3
166,150,17.9
166,151,19.0
166,152,16.0
166,153,15.0
166,154,9.5
166,155,34.5
166,156,38.2
166,157,23.8
166,158,9.2
166,159,16.2
166,160,11.4
166,161,7.1
166,162,8.0
166,163,21.9
166,164,6.4
166,165,16.6
166,166,0.0
166,167,27.3
166,168,16.4
166,169,13.2
166,170,3.0
166,171,13.3
166,172,38.8
166,173,21.3
166,174,9.3
166,175,6.2
166,176,13.5
166,177,33.1
166,178,23.5
166,179,16.8
166,180,14.8
166,181,14.5
166,182,10.7
166,183,35.4
166,184,21.9
166,185,30.4
166,186,7.0
166,187,2.6
166,188,3.3
166,189,21.1
166,190,22.3
166,191,20.8
166,192,16.5
166,193,6.7
166,194,28.4
166,195,31.2
166,196,23.2
166,197,16.2
166,198,21.9
166,199,33.4
166,200,42.0
166,201,21.9
166,202,14.7
166,203,31.1
166,204,11.1
166,205,11.7
166,206,41.4
166,207,27.6
166,208,33.1
166,209,33.2
166,210,22.4
166,211,8.2
166,212,22.1
166,213,21.7
166,214,23.8
166,215,7.6
166,216,19.1
166,217,22.0
166,218,9.4
166,219,12.2
166,220,35.5
166,221,16.2
166,222,17.0
166,223,11.1
166,224,30.2
166,225,21.4
166,226,11.9
166,227,34.5
166,228,13.6
166,229,10.0
166,230,35.6
166,231,12.5
166,232,10.7
166,233,27.4
166,234,25.9
166,235,15.0
166,236,14.0
166,237,18.8
166,238,14.7
166,239,41.6
166,240,26.0
166,241,33.2
166,242,16.7
166,243,17.6
166,244,6.1
166,245,35.1
166,246,37.4
166,247,33.9
167,0,35.6
167,1,55.9
167,2,47.4
167,3,30.7
167,4,57.9
167,5,55.4
167,6,27.1
167,7,30.8
167,8,39.0
167,9,29.9
167,10,47.6
167,11,37.1
167,12,48.7
167,13,19.5
167,14,43.5
167,15,43.3
167,16,30.1
167,17,40.9
167,18,28.2
167,19,36.1
167,20,37.0
167,21,25.1
167,22,27.3
167,23,41.8
167,24,45.2
167,25,30.5
167,26,41.4
167,27,39.2
167,28,37.3
167,29,28.3
167,30,27.3
167,31,13.9
167,32,53.3
167,33,44.0
167,34,29.3
167,35,42.0
167,36,36.2
167,37,25.8
167,38,49.8
167,39,46.0
167,40,25.3
167,41,51.4
167,42,31.8
167,43,32.5
167,44,49.2
167,45,31.4
167,46,33.7
167,47,25.3
167,48,45.5
167,49,11.9
167,50,35.0
167,51,39.8
167,52,54.6
167,53,42.4
167,54,39.3
167,55,57.0
167,56,27.2
167,57,24.3
167,58,50.2
167,59,52.2
167,60,12.5
167,61,55.9
167,62,31.8
167,63,48.4
167,64,23.5
167,65,46.3
167,66,28.5
167,67,36.8
167,68,28.5
167,69,32.6
167,70,47.3
167,71,32.5
167,72,38.1
167,73,37.2
167,74,47.3
167,75,34.1
167,76,24.3
167,77,32.3
167,78,48.4
167,79,14.4
167,80,45.5
167,81,19.2
167,82,42.9
167,83,9.2
167,84,36.9
167,85,47.2
167,86,30.2
167,87,28.7
167,88,53.1
167,89,30.7
167,90,51.9
167,91,48.6
167,92,41.6
167,93,43.6
167,94,11.0
167,95,41.1
167,96,45.4
167,97,36.0
167,98,12.7
167,99,48.3
167,100,19.9
167,101,35.3
167,102,54.5
167,103,42.0
167,104,56.1
167,105,35.8
167,106,29.1
167,107,50.9
167,108,50.2
167,109,39.2
167,110,31.1
167,111,24.3
167,112,45.9
167,113,45.8
167,114,32.3
167,115,25.8
167,116,32.1
167,117,13.4
167,118,56.0
167,119,26.0
167,120,52.5
167,121,32.4
167,122,52.2
167,123,9.3
167,124,56.0
167,125,44.9
167,126,38.4
167,127,46.5
167,128,44.3
167,129,54.4
167,130,16.6
167,131,49.8
167,132,56.0
167,133,31.4
167,134,24.8
167,135,39.3
167,136,35.0
167,137,26.4
167,138,36.9
167,139,44.4
167,140,28.5
167,141,40.9
167,142,35.8
167,143,38.1
167,144,52.5
167,145,37.3
167,146,24.1
167,147,37.7
167,148,45.9
167,149,19.6
167,150,49.8
167,151,44.9
167,152,24.8
167,153,40.9
167,154,28.4
167,155,33.5
167,156,11.1
167,157,55.7
167,158,29.0
167,159,45.9
167,160,37.3
167,161,39.0
167,162,34.1
167,163,35.4
167,164,35.4
167,165,48.5
167,166,37.1
167,167,0.0
167,168,42.3
167,169,32.9
167,170,35.0
167,171,45.2
167,172,11.7
167,173,53.2
167,174,35.2
167,175,32.3
167,176,26.9
167,177,56.1
167,178,55.4
167,179,42.7
167,180,49.3
167,181,46.4
167,182,36.6
167,183,33.1
167,184,53.8
167,185,29.7
167,186,32.9
167,187,36.9
167,188,36.1
167,189,16.4
167,190,54.2
167,191,34.3
167,192,48.4
167,193,38.6
167,194,52.6
167,195,30.5
167,196,22.6
167,197,42.1
167,198,35.3
167,199,57.6
167,200,15.0
167,201,53.8
167,202,23.1
167,203,54.1
167,204,37.0
167,205,43.6
167,206,14.4
167,207,41.0
167,208,32.5
167,209,32.6
167,210,19.6
167,211,40.1
167,212,54.0
167,213,28.1
167,214,55.7
167,215,39.5
167,216,45.0
167,217,47.9
167,218,35.3
167,219,32.0
167,220,59.7
